Export:,Graph,,,
File:,weight-shift1,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
1646,2026-03-27,09:18:02,362.551142,23.472922
1647,2026-03-27,09:18:02,360.101213,23.472922
1648,2026-03-27,09:18:02,362.103069,22.370823
1649,2026-03-27,09:18:02,359.515864,23.104351
1650,2026-03-27,09:18:02,359.02805,22.215446
1651,2026-03-27,09:18:02,356.227617,22.363596
1652,2026-03-27,09:18:02,358.392066,21.434942
1653,2026-03-27,09:18:02,355.598895,23.299477
1654,2026-03-27,09:18:02,356.072252,22.721327
1655,2026-03-27,09:18:02,354.868973,23.657208
1656,2026-03-27,09:18:02,355.136365,25.225443
1657,2026-03-27,09:18:02,355.494097,25.586786
1658,2026-03-27,09:18:02,354.402845,27.530819
1659,2026-03-27,09:18:02,354.482326,28.123422
1660,2026-03-27,09:18:02,353.868028,28.889473
1661,2026-03-27,09:18:02,354.565439,27.534433
1662,2026-03-27,09:18:02,353.875257,27.552498
1663,2026-03-27,09:18:02,353.405532,28.134263
1664,2026-03-27,09:18:02,352.433501,27.928298
1665,2026-03-27,09:18:02,349.398223,28.127037
1666,2026-03-27,09:18:02,348.357537,28.11981
1667,2026-03-27,09:18:02,348.465933,28.502834
1668,2026-03-27,09:18:02,347.313254,29.836194
1669,2026-03-27,09:18:02,347.053092,30.613086
1670,2026-03-27,09:18:02,346.633933,30.952749
1671,2026-03-27,09:18:02,346.337627,32.596866
1672,2026-03-27,09:18:02,347.714359,33.536361
1673,2026-03-27,09:18:02,345.820898,33.749553
1674,2026-03-27,09:18:02,346.847126,35.830898
1675,2026-03-27,09:18:02,347.790242,36.394591
1676,2026-03-27,09:18:02,347.69627,35.032325
1677,2026-03-27,09:18:02,348.541816,34.833586
1678,2026-03-27,09:18:02,348.856211,36.206693
1679,2026-03-27,09:18:02,349.990801,35.588794
1680,2026-03-27,09:18:02,348.783925,38.027867
1681,2026-03-27,09:18:02,350.46056,35.979047
1682,2026-03-27,09:18:02,347.862495,37.843584
1683,2026-03-27,09:18:02,349.513847,39.017952
1684,2026-03-27,09:18:02,346.738731,42.494084
1685,2026-03-27,09:18:02,345.734189,42.447111
1686,2026-03-27,09:18:02,345.119891,42.125513
1687,2026-03-27,09:18:02,343.045782,46.761561
1688,2026-03-27,09:18:02,343.761247,46.338787
1689,2026-03-27,09:18:02,342.875961,48.449039
1690,2026-03-27,09:18:02,343.092752,47.878113
1691,2026-03-27,09:18:02,341.025872,49.536685
1692,2026-03-27,09:18:03,343.529965,50.216011
1693,2026-03-27,09:18:03,341.773849,51.477102
1694,2026-03-27,09:18:03,342.55074,51.495169
1695,2026-03-27,09:18:03,343.240922,50.111221
1696,2026-03-27,09:18:03,341.145093,51.339792
1697,2026-03-27,09:18:03,343.678135,50.089539
1698,2026-03-27,09:18:03,343.255345,50.77248
1699,2026-03-27,09:18:03,341.184868,50.758027
1700,2026-03-27,09:18:03,342.185779,52.203405
1701,2026-03-27,09:18:03,341.123442,52.398532
1702,2026-03-27,09:18:03,340.238121,51.982983
1703,2026-03-27,09:18:03,341.437802,51.527689
1704,2026-03-27,09:18:03,340.548884,51.722816
1705,2026-03-27,09:18:03,340.722337,52.297352
1706,2026-03-27,09:18:03,341.492,54.082395
1707,2026-03-27,09:18:03,341.76662,55.300123
1708,2026-03-27,09:18:03,342.543511,55.657855
1709,2026-03-27,09:18:03,344.863325,55.675923
1710,2026-03-27,09:18:03,342.836186,56.89004
1711,2026-03-27,09:18:03,343.710647,56.528693
1712,2026-03-27,09:18:03,345.159631,55.813233
1713,2026-03-27,09:18:03,343.985267,55.874663
1714,2026-03-27,09:18:03,344.711592,57.070709
1715,2026-03-27,09:18:03,344.577879,55.889116
1716,2026-03-27,09:18:03,346.521906,55.498864
1717,2026-03-27,09:18:03,346.503851,55.477182
1718,2026-03-27,09:18:03,345.365596,55.41937
1719,2026-03-27,09:18:03,346.670076,55.820461
1720,2026-03-27,09:18:03,346.901324,55.813233
1721,2026-03-27,09:18:03,348.957378,56.734663
1722,2026-03-27,09:18:03,348.375592,55.997521
1723,2026-03-27,09:18:03,347.43251,56.947852
1724,2026-03-27,09:18:03,348.075688,58.060794
1725,2026-03-27,09:18:03,348.599645,59.502558
1726,2026-03-27,09:18:03,349.427103,59.900036
1727,2026-03-27,09:18:03,349.521075,59.849448
1728,2026-03-27,09:18:03,350.218452,60.062642
1729,2026-03-27,09:18:03,351.143513,61.103314
1730,2026-03-27,09:18:03,350.594273,62.628187
1731,2026-03-27,09:18:03,351.215765,60.431213
1732,2026-03-27,09:18:03,349.969149,59.928946
1733,2026-03-27,09:18:03,350.359393,57.623568
1734,2026-03-27,09:18:03,351.501245,58.714829
1735,2026-03-27,09:18:03,350.40996,61.092471
1736,2026-03-27,09:18:03,349.6367,57.486258
1737,2026-03-27,09:18:03,348.682758,58.7076
1738,2026-03-27,09:18:03,349.694529,57.648864
1739,2026-03-27,09:18:03,350.138971,57.486258
1740,2026-03-27,09:18:03,350.836347,58.313737
1741,2026-03-27,09:18:03,350.196766,56.275755
1742,2026-03-27,09:18:03,348.838122,58.324576
1743,2026-03-27,09:18:03,350.731583,57.226091
1744,2026-03-27,09:18:03,351.226625,57.681384
1745,2026-03-27,09:18:03,352.682838,54.573824
1746,2026-03-27,09:18:03,352.241993,54.432899
1747,2026-03-27,09:18:03,353.210393,54.046261
1748,2026-03-27,09:18:03,355.472411,56.528693
1749,2026-03-27,09:18:03,354.74612,53.291051
1750,2026-03-27,09:18:03,355.100222,52.069705
1751,2026-03-27,09:18:03,356.155364,53.486178
1752,2026-03-27,09:18:03,356.672059,52.066095
1753,2026-03-27,09:18:03,355.822915,51.889036
1754,2026-03-27,09:18:03,353.600637,52.723739
1755,2026-03-27,09:18:03,355.327873,50.747188
1756,2026-03-27,09:18:03,355.009881,50.750802
1757,2026-03-27,09:18:03,355.020741,51.487945
1758,2026-03-27,09:18:03,354.587124,51.881807
1759,2026-03-27,09:18:03,354.74612,51.72643
1760,2026-03-27,09:18:03,355.591667,53.150127
1761,2026-03-27,09:18:03,356.816597,51.697524
1762,2026-03-27,09:18:03,357.438124,53.475335
1763,2026-03-27,09:18:03,357.983767,53.294666
1764,2026-03-27,09:18:03,359.43998,52.673152
1765,2026-03-27,09:18:03,359.252069,51.867354
1766,2026-03-27,09:18:03,360.856452,52.88996
1767,2026-03-27,09:18:03,360.77334,51.538532
1768,2026-03-27,09:18:03,362.319894,51.390379
1769,2026-03-27,09:18:03,363.443658,51.206096
1770,2026-03-27,09:18:03,361.900735,48.886265
1771,2026-03-27,09:18:03,364.018215,48.178029
1772,2026-03-27,09:18:03,364.549367,48.723659
1773,2026-03-27,09:18:03,363.107611,50.859202
1774,2026-03-27,09:18:03,363.071468,48.521308
1775,2026-03-27,09:18:03,366.413913,49.988364
1776,2026-03-27,09:18:03,365.001071,49.085001
1777,2026-03-27,09:18:03,366.045354,51.025422
1778,2026-03-27,09:18:03,365.391316,50.208782
1779,2026-03-27,09:18:03,365.947785,48.889879
1780,2026-03-27,09:18:03,366.175436,51.419285
1781,2026-03-27,09:18:03,368.466335,51.599959
1782,2026-03-27,09:18:03,368.509707,48.886265
1783,2026-03-27,09:18:03,368.556676,48.322567
1784,2026-03-27,09:18:03,368.361571,49.356011
1785,2026-03-27,09:18:03,366.724676,47.748031
1786,2026-03-27,09:18:03,367.682215,48.78509
1787,2026-03-27,09:18:03,368.701215,47.401137
1788,2026-03-27,09:18:03,368.079722,46.132822
1789,2026-03-27,09:18:03,367.758099,47.422819
1790,2026-03-27,09:18:03,368.130288,46.551981
1791,2026-03-27,09:18:03,365.315432,47.028956
1792,2026-03-27,09:18:03,365.196177,46.280971
1793,2026-03-27,09:18:03,366.01644,45.211392
1794,2026-03-27,09:18:03,368.307373,45.518537
1795,2026-03-27,09:18:03,367.982152,45.22946
1796,2026-03-27,09:18:03,368.657877,44.083997
1797,2026-03-27,09:18:03,366.843897,44.069544
1798,2026-03-27,09:18:03,368.881896,43.014419
1799,2026-03-27,09:18:03,369.351656,40.398286
1800,2026-03-27,09:18:03,368.834927,40.217617
1801,2026-03-27,09:18:03,367.790645,40.206774
1802,2026-03-27,09:18:03,368.054405,41.063159
1803,2026-03-27,09:18:03,365.080552,39.144424
1804,2026-03-27,09:18:03,366.374172,39.650305
1805,2026-03-27,09:18:03,365.449111,37.778543
1806,2026-03-27,09:18:03,363.562913,39.455179
1807,2026-03-27,09:18:03,364.618022,37.207617
1808,2026-03-27,09:18:03,363.064239,38.93123
1809,2026-03-27,09:18:03,360.614344,39.140809
1810,2026-03-27,09:18:03,363.30275,37.05224
1811,2026-03-27,09:18:03,362.572828,38.356694
1812,2026-03-27,09:18:03,362.139212,37.05224
1813,2026-03-27,09:18:03,361.615255,39.646691
1814,2026-03-27,09:18:03,361.441802,39.447954
1815,2026-03-27,09:18:03,360.892562,39.30703
1816,2026-03-27,09:18:03,361.795937,38.212155
1817,2026-03-27,09:18:03,359.996449,37.243752
1818,2026-03-27,09:18:03,361.365918,37.240137
1819,2026-03-27,09:18:03,359.201469,37.243752
1820,2026-03-27,09:18:03,359.009961,37.200393
1821,2026-03-27,09:18:03,355.501326,37.236523
1822,2026-03-27,09:18:03,356.350469,37.428039
1823,2026-03-27,09:18:03,354.561807,37.576188
1824,2026-03-27,09:18:03,354.32333,39.877952
1825,2026-03-27,09:18:03,353.947543,41.377532
1826,2026-03-27,09:18:03,353.058625,40.954759
1827,2026-03-27,09:18:03,352.737036,41.901481
1828,2026-03-27,09:18:03,351.392816,43.285429
1829,2026-03-27,09:18:03,351.613238,41.3956
1830,2026-03-27,09:18:03,350.157025,45.149966
1831,2026-03-27,09:18:03,350.175114,43.596183
1832,2026-03-27,09:18:03,348.169627,44.723578
1833,2026-03-27,09:18:03,346.380998,45.489627
1834,2026-03-27,09:18:03,346.492991,44.196016
1835,2026-03-27,09:18:03,344.61762,47.086768
1836,2026-03-27,09:18:03,343.52277,46.895256
1837,2026-03-27,09:18:03,342.547109,45.681139
1838,2026-03-27,09:18:03,339.602171,46.902485
1839,2026-03-27,09:18:03,338.290497,46.609793
1840,2026-03-27,09:18:03,338.799996,47.823911
1841,2026-03-27,09:18:03,336.736714,48.203325
1842,2026-03-27,09:18:03,335.833339,48.387608
1843,2026-03-27,09:18:04,333.629149,49.142818
1844,2026-03-27,09:18:04,333.762862,49.533071
1845,2026-03-27,09:18:04,330.799835,51.632479
1846,2026-03-27,09:18:04,331.428557,51.990211
1847,2026-03-27,09:18:04,331.211766,52.380464
1848,2026-03-27,09:18:04,330.478212,53.077857
1849,2026-03-27,09:18:04,329.105112,54.140208
1850,2026-03-27,09:18:04,326.535961,54.703905
1851,2026-03-27,09:18:04,326.131259,56.134831
1852,2026-03-27,09:18:04,324.956895,56.900879
1853,2026-03-27,09:18:04,323.175462,59.249616
1854,2026-03-27,09:18:04,321.372342,56.944242
1855,2026-03-27,09:18:04,321.155551,62.310203
1856,2026-03-27,09:18:04,317.162699,62.628187
1857,2026-03-27,09:18:04,317.213266,67.705074
1858,2026-03-27,09:18:04,316.306293,67.556921
1859,2026-03-27,09:18:04,314.391181,68.033897
1860,2026-03-27,09:18:04,314.17439,73.258933
1861,2026-03-27,09:18:04,313.787743,73.302296
1862,2026-03-27,09:18:04,311.637751,74.84885
1863,2026-03-27,09:18:04,310.940341,75.838935
1864,2026-03-27,09:18:04,308.302535,76.214731
1865,2026-03-27,09:18:04,306.387389,79.246412
1866,2026-03-27,09:18:04,306.943891,79.625822
1867,2026-03-27,09:18:04,306.015233,80.720697
1868,2026-03-27,09:18:04,305.914032,82.108255
1869,2026-03-27,09:18:04,302.810098,82.639432
1870,2026-03-27,09:18:04,303.543618,83.340439
1871,2026-03-27,09:18:04,301.025067,85.28086
1872,2026-03-27,09:18:04,297.650111,85.891527
1873,2026-03-27,09:18:04,295.373635,88.439009
1874,2026-03-27,09:18:04,296.931015,90.328838
1875,2026-03-27,09:18:04,293.949934,92.308999
1876,2026-03-27,09:18:04,294.376321,91.658584
1877,2026-03-27,09:18:04,293.082702,94.972114
1878,2026-03-27,09:18:04,291.601205,96.634292
1879,2026-03-27,09:18:04,289.837827,99.492529
1880,2026-03-27,09:18:04,292.04205,101.718404
1881,2026-03-27,09:18:04,290.376241,103.467317
1882,2026-03-27,09:18:04,287.825145,105.422187
1883,2026-03-27,09:18:04,287.727575,107.770924
1884,2026-03-27,09:18:04,285.12951,109.996808
1885,2026-03-27,09:18:04,282.412206,110.564111
1886,2026-03-27,09:18:04,282.231541,113.935454
1887,2026-03-27,09:18:04,279.503395,112.580416
1888,2026-03-27,09:18:04,278.094151,115.557891
1889,2026-03-27,09:18:04,276.684907,115.803605
1890,2026-03-27,09:18:04,274.249452,117.292347
1891,2026-03-27,09:18:04,274.744494,121.451415
1892,2026-03-27,09:18:04,274.010958,122.343939
1893,2026-03-27,09:18:04,272.999204,123.446034
1894,2026-03-27,09:18:04,270.404753,126.257293
1895,2026-03-27,09:18:04,268.417355,129.187799
1896,2026-03-27,09:18:04,268.771473,130.633177
1897,2026-03-27,09:18:04,266.719033,132.36401
1898,2026-03-27,09:18:04,267.130963,133.466114
1899,2026-03-27,09:18:04,266.993653,133.69015
1900,2026-03-27,09:18:04,265.360373,134.065946
1901,2026-03-27,09:18:04,264.912317,137.704679
1902,2026-03-27,09:18:04,262.523831,140.967618
1903,2026-03-27,09:18:04,262.15887,143.670481
1904,2026-03-27,09:18:04,260.792981,145.357959
1905,2026-03-27,09:18:04,258.986264,148.288457
1906,2026-03-27,09:18:04,259.051305,150.022904
1907,2026-03-27,09:18:04,257.660132,152.696853
1908,2026-03-27,09:18:04,257.772142,153.766436
1909,2026-03-27,09:18:04,255.604079,154.22895
1910,2026-03-27,09:18:04,252.666353,154.218107
1911,2026-03-27,09:18:04,252.969887,155.103411
1912,2026-03-27,09:18:04,251.564258,154.680637
1913,2026-03-27,09:18:04,249.884008,157.19559
1914,2026-03-27,09:18:04,249.674429,159.529879
1915,2026-03-27,09:18:04,248.594003,160.2345
1916,2026-03-27,09:18:04,247.582249,161.546175
1917,2026-03-27,09:18:04,247.45215,161.799109
1918,2026-03-27,09:18:04,245.049224,162.247182
1919,2026-03-27,09:18:04,241.486357,164.429703
1920,2026-03-27,09:18:04,242.086198,165.788363
1921,2026-03-27,09:18:04,241.797121,166.83626
1922,2026-03-27,09:18:04,238.660658,168.8634
1923,2026-03-27,09:18:04,237.146616,169.828184
1924,2026-03-27,09:18:04,234.563008,173.065831
1925,2026-03-27,09:18:04,233.345272,172.184158
1926,2026-03-27,09:18:04,231.408474,175.5302
1927,2026-03-27,09:18:04,228.521331,174.760538
1928,2026-03-27,09:18:04,227.795023,177.625994
1929,2026-03-27,09:18:04,226.526704,179.306244
1930,2026-03-27,09:18:04,224.514022,180.271029
1931,2026-03-27,09:18:04,223.935867,183.562873
1932,2026-03-27,09:18:04,219.845463,185.347921
1933,2026-03-27,09:18:04,220.217636,186.417504
1934,2026-03-27,09:18:04,217.811095,189.073381
1935,2026-03-27,09:18:04,217.037818,189.579267
1936,2026-03-27,09:18:04,214.956464,191.667832
1937,2026-03-27,09:18:04,211.386386,192.032793
1938,2026-03-27,09:18:04,210.342103,193.557661
1939,2026-03-27,09:18:04,205.691598,193.373382
1940,2026-03-27,09:18:04,203.957151,195.440262
1941,2026-03-27,09:18:04,200.723119,196.159341
1942,2026-03-27,09:18:04,197.344548,197.644468
1943,2026-03-27,09:18:04,196.455647,198.649011
1944,2026-03-27,09:18:04,194.85851,199.548755
1945,2026-03-27,09:18:04,193.915394,203.794541
1946,2026-03-27,09:18:04,192.213458,204.076389
1947,2026-03-27,09:18:04,190.634392,207.426063
1948,2026-03-27,09:18:04,187.862874,209.698907
1949,2026-03-27,09:18:04,187.602711,208.217394
1950,2026-03-27,09:18:04,186.319934,211.852514
1951,2026-03-27,09:18:04,184.036247,212.539081
1952,2026-03-27,09:18:04,183.281024,213.48218
1953,2026-03-27,09:18:04,180.733559,215.852611
1954,2026-03-27,09:18:04,179.508595,214.891424
1955,2026-03-27,09:18:04,176.668438,218.038729
1956,2026-03-27,09:18:04,173.130872,218.699996
1957,2026-03-27,09:18:04,170.547264,218.855378
1958,2026-03-27,09:18:04,167.649278,222.248389
1959,2026-03-27,09:18:04,164.480286,224.116549
1960,2026-03-27,09:18:04,161.708785,225.070491
1961,2026-03-27,09:18:04,158.037522,228.04436
1962,2026-03-27,09:18:04,156.433156,228.340666
1963,2026-03-27,09:18:04,152.736611,230.75805
1964,2026-03-27,09:18:04,150.261398,236.236029
1965,2026-03-27,09:18:04,146.879213,235.694017
1966,2026-03-27,09:18:04,144.61358,237.7573
1967,2026-03-27,09:18:04,143.283834,238.187284
1968,2026-03-27,09:18:04,141.990223,240.796193
1969,2026-03-27,09:18:04,140.367785,243.347289
1970,2026-03-27,09:18:04,138.673087,244.387957
1971,2026-03-27,09:18:04,137.365019,246.089893
1972,2026-03-27,09:18:04,135.771487,246.993251
1973,2026-03-27,09:18:04,134.224933,249.688886
1974,2026-03-27,09:18:04,132.945779,251.618456
1975,2026-03-27,09:18:04,130.192332,253.638366
1976,2026-03-27,09:18:04,128.967376,258.100977
1977,2026-03-27,09:18:04,125.671918,258.642989
1978,2026-03-27,09:18:04,123.778474,261.190471
1979,2026-03-27,09:18:04,121.888645,264.919545
1980,2026-03-27,09:18:04,118.210163,266.090295
1981,2026-03-27,09:18:04,116.070997,269.226758
1982,2026-03-27,09:18:04,114.029409,270.155416
1983,2026-03-27,09:18:04,110.264199,274.014572
1984,2026-03-27,09:18:04,108.916382,277.982141
1985,2026-03-27,09:18:04,107.04101,279.738274
1986,2026-03-27,09:18:04,105.19815,282.704898
1987,2026-03-27,09:18:04,103.713031,285.248765
1988,2026-03-27,09:18:04,100.616309,287.727575
1989,2026-03-27,09:18:04,97.36782,290.56052
1990,2026-03-27,09:18:04,96.475304,289.714974
1991,2026-03-27,09:18:04,95.633372,291.102532
1992,2026-03-27,09:18:04,94.018164,293.472946
1993,2026-03-27,09:18:05,93.291856,294.690682
1994,2026-03-27,09:18:05,89.754297,297.960874
1995,2026-03-27,09:18:05,90.072281,300.663704
1996,2026-03-27,09:18:05,89.660351,303.666471
1997,2026-03-27,09:18:05,89.461614,305.447904
1998,2026-03-27,09:18:05,86.58892,305.700838
1999,2026-03-27,09:18:05,86.198668,310.170678
2000,2026-03-27,09:18:05,86.310686,312.83017
2001,2026-03-27,09:18:05,83.911366,316.631514
2002,2026-03-27,09:18:05,83.116403,316.869991
2003,2026-03-27,09:18:05,82.372032,319.31992
2004,2026-03-27,09:18:05,81.381955,323.656047
2005,2026-03-27,09:18:05,82.520185,323.341686
2006,2026-03-27,09:18:05,85.147156,325.997547
2007,2026-03-27,09:18:05,82.17691,327.941573
2008,2026-03-27,09:18:05,83.9222,331.280421
2009,2026-03-27,09:18:05,83.369345,331.533355
2010,2026-03-27,09:18:05,82.194981,332.646293
2011,2026-03-27,09:18:05,83.91498,335.432269
2012,2026-03-27,09:18:05,83.969178,335.51175
2013,2026-03-27,09:18:05,86.0722,337.040249
2014,2026-03-27,09:18:05,83.466907,338.062846
2015,2026-03-27,09:18:05,83.824639,340.086387
2016,2026-03-27,09:18:05,81.403633,340.603082
2017,2026-03-27,09:18:05,80.886913,343.161407
2018,2026-03-27,09:18:05,84.120945,343.51191
2019,2026-03-27,09:18:05,82.386489,344.129806
2020,2026-03-27,09:18:05,79.340359,345.698045
2021,2026-03-27,09:18:05,80.135313,344.791073
2022,2026-03-27,09:18:05,80.337664,345.416197
2023,2026-03-27,09:18:05,79.969097,346.359313
2024,2026-03-27,09:18:05,79.148843,346.377367
2025,2026-03-27,09:18:05,80.998931,347.363855
2026,2026-03-27,09:18:05,79.477669,346.13889
2027,2026-03-27,09:18:05,77.121704,346.36291
2028,2026-03-27,09:18:05,77.28792,347.248197
2029,2026-03-27,09:18:05,77.374646,345.264429
2030,2026-03-27,09:18:05,75.318593,344.400829
2031,2026-03-27,09:18:05,75.318593,346.969979
2032,2026-03-27,09:18:05,71.177588,348.054003
2033,2026-03-27,09:18:05,71.361875,348.339483
2034,2026-03-27,09:18:05,69.128767,347.978119
2035,2026-03-27,09:18:05,65.779106,350.030575
2036,2026-03-27,09:18:05,63.072641,349.185029
2037,2026-03-27,09:18:05,61.23701,350.395536
2038,2026-03-27,09:18:05,57.594662,351.38199
2039,2026-03-27,09:18:05,56.098696,352.209482
2040,2026-03-27,09:18:05,55.404913,354.27273
2041,2026-03-27,09:18:05,53.923404,352.531071
2042,2026-03-27,09:18:05,52.962229,353.163423
2043,2026-03-27,09:18:05,52.969453,354.688291
2044,2026-03-27,09:18:05,52.243154,356.52752
2045,2026-03-27,09:18:05,51.159118,354.883431
2046,2026-03-27,09:18:05,50.617102,356.476954
2047,2026-03-27,09:18:05,50.63517,357.810314
2048,2026-03-27,09:18:05,49.547524,358.334271
2049,2026-03-27,09:18:05,49.930548,359.187012
2050,2026-03-27,09:18:05,49.561977,357.452581
2051,2026-03-27,09:18:05,49.930548,360.961217
2052,2026-03-27,09:18:05,48.423743,361.83208
2053,2026-03-27,09:18:05,48.600802,362.482487
2054,2026-03-27,09:18:05,47.899794,364.99744
2055,2026-03-27,09:18:05,48.626098,365.322661
2056,2026-03-27,09:18:05,48.087692,366.945098
2057,2026-03-27,09:18:05,48.105759,367.176347
2058,2026-03-27,09:18:05,47.935929,369.283001
2059,2026-03-27,09:18:05,47.748031,368.466335
2060,2026-03-27,09:18:05,47.607107,368.657877
2061,2026-03-27,09:18:05,47.585425,368.527761
2062,2026-03-27,09:18:05,47.415595,370.045435
2063,2026-03-27,09:18:05,47.581811,370.970462
2064,2026-03-27,09:18:05,47.603493,370.674156
2065,2026-03-27,09:18:05,48.467106,369.82861
2066,2026-03-27,09:18:05,49.016346,370.215257
2067,2026-03-27,09:18:05,48.81761,374.222566
2068,2026-03-27,09:18:05,49.030804,372.827779
2069,2026-03-27,09:18:05,47.961221,373.113225
2070,2026-03-27,09:18:05,49.182567,370.670559
2071,2026-03-27,09:18:05,48.499626,371.881066
2072,2026-03-27,09:18:05,48.857355,372.491733
2073,2026-03-27,09:18:05,49.204248,372.842236
2074,2026-03-27,09:18:05,49.374079,371.765408
2075,2026-03-27,09:18:05,47.462568,372.267679
2076,2026-03-27,09:18:05,49.757103,371.783496
2077,2026-03-27,09:18:05,49.030804,373.109628
2078,2026-03-27,09:18:05,49.540299,373.105997
2079,2026-03-27,09:18:05,49.547524,372.936175
2080,2026-03-27,09:18:05,50.248531,372.665152
2081,2026-03-27,09:18:05,50.11845,371.205342
2082,2026-03-27,09:18:05,50.096768,373.33005
2083,2026-03-27,09:18:05,50.873659,373.695011
2084,2026-03-27,09:18:05,50.862816,373.366159
2085,2026-03-27,09:18:05,51.260298,372.339965
2086,2026-03-27,09:18:05,51.964915,374.078027
2087,2026-03-27,09:18:05,51.957691,374.815178
2088,2026-03-27,09:18:05,52.524999,374.753751
2089,2026-03-27,09:18:05,53.276598,374.999457
2090,2026-03-27,09:18:05,53.128445,375.274077
2091,2026-03-27,09:18:05,53.511469,376.625492
2092,2026-03-27,09:18:05,54.859283,373.749209
2093,2026-03-27,09:18:05,56.001131,375.805263
2094,2026-03-27,09:18:05,56.510626,376.303903
2095,2026-03-27,09:18:05,58.136678,374.641725
2096,2026-03-27,09:18:05,58.136678,374.901887
2097,2026-03-27,09:18:05,58.143902,375.16205
2098,2026-03-27,09:18:05,59.636254,374.031058
2099,2026-03-27,09:18:05,60.72029,373.904574
2100,2026-03-27,09:18:05,61.435751,374.685096
2101,2026-03-27,09:18:05,62.031969,375.411387
2102,2026-03-27,09:18:05,62.747429,373.65164
2103,2026-03-27,09:18:05,62.620958,372.141229
2104,2026-03-27,09:18:05,64.630034,371.823237
2105,2026-03-27,09:18:05,65.569527,371.826834
2106,2026-03-27,09:18:05,67.264234,371.292051
2107,2026-03-27,09:18:05,68.015829,371.906349
2108,2026-03-27,09:18:05,70.321207,370.948776
2109,2026-03-27,09:18:05,71.108937,371.80878
2110,2026-03-27,09:18:05,71.647339,369.45642
2111,2026-03-27,09:18:05,73.728684,369.864753
2112,2026-03-27,09:18:05,74.263467,369.940636
2113,2026-03-27,09:18:05,75.177668,365.745417
2114,2026-03-27,09:18:05,75.940111,365.763505
2115,2026-03-27,09:18:05,76.670024,366.15375
2116,2026-03-27,09:18:05,78.220193,365.358804
2117,2026-03-27,09:18:05,78.422543,365.001071
2118,2026-03-27,09:18:05,79.900442,364.896273
2119,2026-03-27,09:18:05,82.122712,364.318118
2120,2026-03-27,09:18:05,82.440695,363.129297
2121,2026-03-27,09:18:05,84.32691,361.286437
2122,2026-03-27,09:18:05,84.1643,360.383062
2123,2026-03-27,09:18:05,85.288081,359.179817
2124,2026-03-27,09:18:05,86.932204,357.206876
2125,2026-03-27,09:18:05,88.424552,354.41004
2126,2026-03-27,09:18:05,88.619682,352.52744
2127,2026-03-27,09:18:05,90.375807,353.846376
2128,2026-03-27,09:18:05,91.311694,350.839978
2129,2026-03-27,09:18:05,93.790513,352.621412
2130,2026-03-27,09:18:05,94.780598,350.626785
2131,2026-03-27,09:18:05,96.045303,350.847207
2132,2026-03-27,09:18:05,97.465389,349.203083
2133,2026-03-27,09:18:05,96.981181,348.574362
2134,2026-03-27,09:18:05,97.94236,348.090146
2135,2026-03-27,09:18:05,98.683117,346.377367
2136,2026-03-27,09:18:05,100.088746,343.804619
2137,2026-03-27,09:18:05,100.623538,344.646534
2138,2026-03-27,09:18:05,101.57026,341.748565
2139,2026-03-27,09:18:05,101.151101,341.987042
2140,2026-03-27,09:18:05,103.781686,338.843334
2141,2026-03-27,09:18:05,104.54412,339.504601
2142,2026-03-27,09:18:05,104.742857,336.476551
2143,2026-03-27,09:18:06,105.834117,337.304009
2144,2026-03-27,09:18:06,106.744704,334.568634
2145,2026-03-27,09:18:06,107.348151,332.931739
2146,2026-03-27,09:18:06,108.699574,335.742998
2147,2026-03-27,09:18:06,109.2705,331.443014
2148,2026-03-27,09:18:06,110.365375,332.078998
2149,2026-03-27,09:18:06,112.002261,331.396045
2150,2026-03-27,09:18:06,113.288652,330.45656
2151,2026-03-27,09:18:06,114.687053,327.825949
2152,2026-03-27,09:18:06,114.70873,324.956895
2153,2026-03-27,09:18:06,115.243522,324.711156
2154,2026-03-27,09:18:06,115.803605,325.925294
2155,2026-03-27,09:18:06,116.616631,323.334458
2156,2026-03-27,09:18:06,118.206548,320.385889
2157,2026-03-27,09:18:06,118.383607,320.519567
2158,2026-03-27,09:18:06,118.849735,317.455374
2159,2026-03-27,09:18:06,120.302342,316.277413
2160,2026-03-27,09:18:06,119.673604,318.730939
2161,2026-03-27,09:18:06,121.231001,313.43001
2162,2026-03-27,09:18:06,122.044018,313.570918
2163,2026-03-27,09:18:06,123.185871,312.425468
2164,2026-03-27,09:18:06,123.315952,310.806662
2165,2026-03-27,09:18:06,123.789317,312.931337
2166,2026-03-27,09:18:06,124.508388,312.60615
2167,2026-03-27,09:18:06,125.126292,311.359499
2168,2026-03-27,09:18:06,126.44158,310.846402
2169,2026-03-27,09:18:06,127.196794,307.782209
2170,2026-03-27,09:18:06,126.92578,310.156221
2171,2026-03-27,09:18:06,128.22662,307.460586
2172,2026-03-27,09:18:06,129.711747,306.575299
2173,2026-03-27,09:18:06,130.394683,305.718927
2174,2026-03-27,09:18:06,130.636791,303.623133
2175,2026-03-27,09:18:06,133.090318,301.198487
2176,2026-03-27,09:18:06,134.89342,302.116319
2177,2026-03-27,09:18:06,135.034345,300.941955
2178,2026-03-27,09:18:06,135.926869,298.492026
2179,2026-03-27,09:18:06,138.95855,298.130696
2180,2026-03-27,09:18:06,139.608966,298.047584
