Export:,Graph,,,
File:,walk,,,
Units:,N,,,
Graphed Value:,Estimated Load,,,
Frame,Date,Time,Left Insole,Right Insole
591,2026-03-27,09:20:52,335.735769,405.424632
592,2026-03-27,09:20:52,313.487805,398.595238
593,2026-03-27,09:20:52,287.369843,392.383739
594,2026-03-27,09:20:52,260.883322,387.259861
595,2026-03-27,09:20:52,232.358801,380.065506
596,2026-03-27,09:20:52,203.613876,374.999457
597,2026-03-27,09:20:52,182.265656,370.15383
598,2026-03-27,09:20:52,154.297605,363.078697
599,2026-03-27,09:20:52,130.658469,361.098527
600,2026-03-27,09:20:52,112.782767,358.666686
601,2026-03-27,09:20:52,93.089505,358.240298
602,2026-03-27,09:20:52,78.165986,360.816678
603,2026-03-27,09:20:52,66.754738,364.325347
604,2026-03-27,09:20:52,55.256764,364.191634
605,2026-03-27,09:20:52,42.981898,363.443658
606,2026-03-27,09:20:52,34.067536,362.706507
607,2026-03-27,09:20:52,28.174012,362.858274
608,2026-03-27,09:20:52,21.322924,364.115751
609,2026-03-27,09:20:52,13.084275,367.024579
610,2026-03-27,09:20:52,9.969488,369.413082
611,2026-03-27,09:20:52,8.910749,377.734832
612,2026-03-27,09:20:52,9.969488,382.873134
613,2026-03-27,09:20:52,8.343439,390.670961
614,2026-03-27,09:20:52,7.754448,395.747836
615,2026-03-27,09:20:52,6.435541,400.524808
616,2026-03-27,09:20:52,3.935039,406.714621
617,2026-03-27,09:20:52,3.74714,410.523193
618,2026-03-27,09:20:52,3.562854,411.961351
619,2026-03-27,09:20:52,3.360502,413.677727
620,2026-03-27,09:20:52,3.168989,413.547646
621,2026-03-27,09:20:52,2.984703,411.444623
622,2026-03-27,09:20:52,2.594452,409.20429
623,2026-03-27,09:20:52,1.589915,410.490681
624,2026-03-27,09:20:52,1.387562,411.950526
625,2026-03-27,09:20:52,1.387562,409.457224
626,2026-03-27,09:20:52,1.185209,410.169092
627,2026-03-27,09:20:52,0.982856,414.382366
628,2026-03-27,09:20:52,0.982856,414.454619
629,2026-03-27,09:20:52,0,416.232455
630,2026-03-27,09:20:52,0,417.775377
631,2026-03-27,09:20:52,0,418.44747
632,2026-03-27,09:20:52,0,416.81061
633,2026-03-27,09:20:52,0,417.587501
634,2026-03-27,09:20:52,0,412.235972
635,2026-03-27,09:20:52,0,405.240353
636,2026-03-27,09:20:52,0,398.515723
637,2026-03-27,09:20:52,0,391.574302
638,2026-03-27,09:20:52,0,391.296085
639,2026-03-27,09:20:52,0,385.43509
640,2026-03-27,09:20:52,0,380.387095
641,2026-03-27,09:20:52,0,375.097027
642,2026-03-27,09:20:52,0,369.944234
643,2026-03-27,09:20:52,0,360.874507
644,2026-03-27,09:20:52,0,356.032478
645,2026-03-27,09:20:52,0,347.43251
646,2026-03-27,09:20:52,0,341.795535
647,2026-03-27,09:20:52,0,333.672521
648,2026-03-27,09:20:52,0,327.540503
649,2026-03-27,09:20:52,0,322.723791
650,2026-03-27,09:20:52,0,316.450832
651,2026-03-27,09:20:52,0,311.023453
652,2026-03-27,09:20:52,1.185209,307.034198
653,2026-03-27,09:20:52,1.589915,306.481361
654,2026-03-27,09:20:52,1.589915,303.40271
655,2026-03-27,09:20:52,1.589915,307.605125
656,2026-03-27,09:20:52,1.792267,308.331449
657,2026-03-27,09:20:52,1.792267,308.663865
658,2026-03-27,09:20:53,3.053359,307.073973
659,2026-03-27,09:20:53,3.454451,306.6259
660,2026-03-27,09:20:53,5.503273,303.897753
661,2026-03-27,09:20:53,8.527724,307.597896
662,2026-03-27,09:20:53,13.615451,311.590748
663,2026-03-27,09:20:53,18.753767,313.700999
664,2026-03-27,09:20:53,27.191156,315.366809
665,2026-03-27,09:20:53,34.790225,318.051583
666,2026-03-27,09:20:53,43.8961,317.469831
667,2026-03-27,09:20:53,49.869121,318.492428
668,2026-03-27,09:20:53,61.952471,316.013618
669,2026-03-27,09:20:53,71.538935,316.523118
670,2026-03-27,09:20:53,80.648427,321.01461
671,2026-03-27,09:20:53,99.174545,326.091519
672,2026-03-27,09:20:53,117.075539,331.132251
673,2026-03-27,09:20:53,133.921407,339.360063
674,2026-03-27,09:20:53,147.721145,349.846262
675,2026-03-27,09:20:53,154.438529,357.141818
676,2026-03-27,09:20:53,160.021307,361.452662
677,2026-03-27,09:20:53,161.37995,367.483479
678,2026-03-27,09:20:53,160.364582,373.012058
679,2026-03-27,09:20:53,158.71323,374.779035
680,2026-03-27,09:20:53,155.161223,378.580379
681,2026-03-27,09:20:53,149.37248,382.753912
682,2026-03-27,09:20:53,146.040895,387.165923
683,2026-03-27,09:20:53,142.467202,392.499364
684,2026-03-27,09:20:53,140.1293,396.600611
685,2026-03-27,09:20:53,137.491486,401.948509
686,2026-03-27,09:20:53,134.521239,402.996389
687,2026-03-27,09:20:53,130.622334,405.984732
688,2026-03-27,09:20:53,127.652088,411.00741
689,2026-03-27,09:20:53,122.737806,418.176482
690,2026-03-27,09:20:53,120.51915,420.611953
691,2026-03-27,09:20:53,114.654533,424.904709
692,2026-03-27,09:20:53,109.736637,427.990588
693,2026-03-27,09:20:53,105.404115,429.952669
694,2026-03-27,09:20:53,99.438322,432.521854
695,2026-03-27,09:20:53,94.964885,437.147058
696,2026-03-27,09:20:53,89.667579,440.760492
697,2026-03-27,09:20:53,80.926662,442.679235
698,2026-03-27,09:20:53,74.534481,444.31613
699,2026-03-27,09:20:53,67.448517,451.933241
700,2026-03-27,09:20:53,60.04096,456.164604
701,2026-03-27,09:20:53,53.916175,460.020146
702,2026-03-27,09:20:53,48.597188,462.372506
703,2026-03-27,09:20:53,41.67022,468.656257
704,2026-03-27,09:20:53,35.032325,468.392497
705,2026-03-27,09:20:53,29.153254,474.437771
706,2026-03-27,09:20:53,22.992335,475.995185
707,2026-03-27,09:20:53,17.55049,478.589619
708,2026-03-27,09:20:53,13.79251,482.11994
709,2026-03-27,09:20:53,8.834867,481.932063
710,2026-03-27,09:20:53,7.244952,483.905005
711,2026-03-27,09:20:53,5.915205,483.420788
712,2026-03-27,09:20:53,5.141929,483.879687
713,2026-03-27,09:20:53,4.19882,481.530959
714,2026-03-27,09:20:53,3.053359,479.36651
715,2026-03-27,09:20:53,3.053359,474.448631
716,2026-03-27,09:20:53,3.053359,472.547942
717,2026-03-27,09:20:53,1.99462,471.30852
718,2026-03-27,09:20:53,1.792267,468.923648
719,2026-03-27,09:20:53,1.589915,465.205417
720,2026-03-27,09:20:53,1.792267,462.708552
721,2026-03-27,09:20:53,1.589915,462.260479
722,2026-03-27,09:20:53,1.589915,461.028286
723,2026-03-27,09:20:53,1.589915,458.058031
724,2026-03-27,09:20:53,1.387562,454.57831
725,2026-03-27,09:20:53,1.387562,453.978469
726,2026-03-27,09:20:53,1.387562,454.05795
727,2026-03-27,09:20:53,1.185209,453.754416
728,2026-03-27,09:20:53,1.185209,454.556624
729,2026-03-27,09:20:53,1.185209,453.570136
730,2026-03-27,09:20:53,0.982856,453.259407
731,2026-03-27,09:20:53,0,454.220577
732,2026-03-27,09:20:53,0,453.68576
733,2026-03-27,09:20:53,0,452.941415
734,2026-03-27,09:20:53,0,450.097644
735,2026-03-27,09:20:53,0,449.212323
736,2026-03-27,09:20:53,0,446.596204
737,2026-03-27,09:20:53,0,444.876196
738,2026-03-27,09:20:53,0,442.361243
739,2026-03-27,09:20:53,0,439.745124
740,2026-03-27,09:20:53,0,440.803864
741,2026-03-27,09:20:53,0,438.98269
742,2026-03-27,09:20:53,0,436.99166
743,2026-03-27,09:20:53,0,438.729721
744,2026-03-27,09:20:53,0,437.486702
745,2026-03-27,09:20:53,0,435.575187
746,2026-03-27,09:20:53,0,433.475796
747,2026-03-27,09:20:53,0,434.794699
748,2026-03-27,09:20:53,0,435.441508
749,2026-03-27,09:20:53,0,436.774869
750,2026-03-27,09:20:53,0,435.954606
751,2026-03-27,09:20:53,0,435.394539
752,2026-03-27,09:20:53,0,436.966376
753,2026-03-27,09:20:53,0,432.53268
754,2026-03-27,09:20:53,0,436.146113
755,2026-03-27,09:20:53,0,433.35654
756,2026-03-27,09:20:53,0,436.290652
757,2026-03-27,09:20:53,0,438.47319
758,2026-03-27,09:20:53,0,441.150736
759,2026-03-27,09:20:53,0,445.877141
760,2026-03-27,09:20:53,0,445.595293
761,2026-03-27,09:20:53,0,448.934106
762,2026-03-27,09:20:53,0,451.629741
763,2026-03-27,09:20:53,0,456.713844
764,2026-03-27,09:20:53,0,460.88015
765,2026-03-27,09:20:53,0,463.109622
766,2026-03-27,09:20:53,0,466.990481
767,2026-03-27,09:20:53,0,464.923568
768,2026-03-27,09:20:53,0,466.683315
769,2026-03-27,09:20:53,0,462.231564
770,2026-03-27,09:20:53,0,461.530557
771,2026-03-27,09:20:53,0,458.581988
772,2026-03-27,09:20:53,0,454.928814
773,2026-03-27,09:20:53,0,452.995613
774,2026-03-27,09:20:53,0,449.815795
775,2026-03-27,09:20:53,0,441.653007
776,2026-03-27,09:20:53,0,434.812753
777,2026-03-27,09:20:53,0,422.765543
778,2026-03-27,09:20:53,0,407.430085
779,2026-03-27,09:20:53,0,390.107263
780,2026-03-27,09:20:53,0,369.217943
781,2026-03-27,09:20:53,0,349.322339
782,2026-03-27,09:20:53,0,326.07343
783,2026-03-27,09:20:53,0,298.972611
784,2026-03-27,09:20:53,0,273.143726
785,2026-03-27,09:20:53,0,252.102655
786,2026-03-27,09:20:53,0,230.964015
787,2026-03-27,09:20:53,0,211.603194
788,2026-03-27,09:20:53,0,190.511523
789,2026-03-27,09:20:53,0,167.175921
790,2026-03-27,09:20:53,0.950335,146.24686
791,2026-03-27,09:20:53,1.145461,129.433513
792,2026-03-27,09:20:53,5.268399,108.569493
793,2026-03-27,09:20:53,8.993858,86.393798
794,2026-03-27,09:20:53,14.150241,69.891205
795,2026-03-27,09:20:53,19.924523,54.183571
796,2026-03-27,09:20:53,25.561492,37.731566
797,2026-03-27,09:20:53,31.729638,23.490989
798,2026-03-27,09:20:53,35.755014,11.718394
799,2026-03-27,09:20:53,40.546439,4.567391
800,2026-03-27,09:20:53,49.482483,1.528486
801,2026-03-27,09:20:53,58.541384,1.528486
802,2026-03-27,09:20:53,70.180283,1.329747
803,2026-03-27,09:20:53,88.037913,1.329747
804,2026-03-27,09:20:53,123.435199,1.329747
805,2026-03-27,09:20:53,163.616686,1.329747
806,2026-03-27,09:20:53,206.685298,1.329747
807,2026-03-27,09:20:53,248.239885,1.131008
808,2026-03-27,09:20:53,283.442049,1.131008
809,2026-03-27,09:20:54,304.837237,1.131008
810,2026-03-27,09:20:54,318.275637,1.131008
811,2026-03-27,09:20:54,330.189135,0.932268
812,2026-03-27,09:20:54,344.361088,0
813,2026-03-27,09:20:54,354.796687,0.932268
814,2026-03-27,09:20:54,365.687622,0.932268
815,2026-03-27,09:20:54,378.500864,0
816,2026-03-27,09:20:54,393.424391,0
817,2026-03-27,09:20:54,403.415548,0
818,2026-03-27,09:20:54,411.209743,0.932268
819,2026-03-27,09:20:54,413.366998,0.932268
820,2026-03-27,09:20:54,419.686892,0.932268
821,2026-03-27,09:20:54,423.144961,0
822,2026-03-27,09:20:54,423.640004,0.932268
823,2026-03-27,09:20:54,422.303012,0.932268
824,2026-03-27,09:20:54,421.620093,0
825,2026-03-27,09:20:54,418.049997,0.932268
826,2026-03-27,09:20:54,413.030951,0
827,2026-03-27,09:20:54,407.343376,0
828,2026-03-27,09:20:54,399.932196,0
829,2026-03-27,09:20:54,395.480444,0
830,2026-03-27,09:20:54,388.174062,0
831,2026-03-27,09:20:54,382.24801,0
832,2026-03-27,09:20:54,377.713146,0
833,2026-03-27,09:20:54,371.902718,0
834,2026-03-27,09:20:54,370.956005,0
835,2026-03-27,09:20:54,365.803246,0
836,2026-03-27,09:20:54,361.279208,0
837,2026-03-27,09:20:54,358.514919,0
838,2026-03-27,09:20:54,358.280039,0
839,2026-03-27,09:20:54,354.413671,0
840,2026-03-27,09:20:54,356.592578,0
841,2026-03-27,09:20:54,358.60526,0
842,2026-03-27,09:20:54,360.234926,0
843,2026-03-27,09:20:54,360.140987,0
844,2026-03-27,09:20:54,363.862816,0
845,2026-03-27,09:20:54,364.014584,0
846,2026-03-27,09:20:54,366.114009,0
847,2026-03-27,09:20:54,369.55399,0
848,2026-03-27,09:20:54,373.196338,0
849,2026-03-27,09:20:54,376.249705,0
850,2026-03-27,09:20:54,379.99322,0
851,2026-03-27,09:20:54,384.853304,0
852,2026-03-27,09:20:54,388.127093,0
853,2026-03-27,09:20:54,389.8471,0
854,2026-03-27,09:20:54,392.730612,0
855,2026-03-27,09:20:54,393.290712,0
856,2026-03-27,09:20:54,398.284475,0
857,2026-03-27,09:20:54,397.977343,0
858,2026-03-27,09:20:54,399.234819,0
859,2026-03-27,09:20:54,395.903201,0
860,2026-03-27,09:20:54,395.671952,0
861,2026-03-27,09:20:54,394.916747,0
862,2026-03-27,09:20:54,390.862469,0
863,2026-03-27,09:20:54,390.067523,0
864,2026-03-27,09:20:54,389.662787,0
865,2026-03-27,09:20:54,387.31769,0
866,2026-03-27,09:20:54,385.789191,0
867,2026-03-27,09:20:54,384.40523,0
868,2026-03-27,09:20:54,383.809021,0
869,2026-03-27,09:20:54,383.639199,0
870,2026-03-27,09:20:54,385.366435,0
871,2026-03-27,09:20:54,389.57248,0
872,2026-03-27,09:20:54,391.180461,0
873,2026-03-27,09:20:54,394.244654,0
874,2026-03-27,09:20:54,398.858998,2.677561
875,2026-03-27,09:20:54,399.906912,22.143176
876,2026-03-27,09:20:54,403.415548,44.405595
877,2026-03-27,09:20:54,407.650508,55.69399
878,2026-03-27,09:20:54,407.599941,60.301127
879,2026-03-27,09:20:54,406.891705,67.069108
880,2026-03-27,09:20:54,410.577391,76.279772
881,2026-03-27,09:20:54,412.470851,88.26917
882,2026-03-27,09:20:54,415.78075,97.682189
883,2026-03-27,09:20:54,418.873858,105.44025
884,2026-03-27,09:20:54,421.710434,113.324787
885,2026-03-27,09:20:54,428.803622,121.997049
886,2026-03-27,09:20:54,431.33663,134.604352
887,2026-03-27,09:20:54,435.849807,152.808863
888,2026-03-27,09:20:54,443.571751,181.199687
889,2026-03-27,09:20:54,445.63863,229.276537
890,2026-03-27,09:20:54,447.929564,266.205919
891,2026-03-27,09:20:54,452.594509,290.701461
892,2026-03-27,09:20:54,456.424767,308.132713
893,2026-03-27,09:20:54,454.361485,317.444548
894,2026-03-27,09:20:54,455.651473,329.448387
895,2026-03-27,09:20:54,454.874616,350.727951
896,2026-03-27,09:20:54,456.124864,365.824932
897,2026-03-27,09:20:54,457.888209,379.574061
898,2026-03-27,09:20:54,455.001066,389.861558
899,2026-03-27,09:20:54,449.761564,401.944877
900,2026-03-27,09:20:54,441.078484,411.845727
901,2026-03-27,09:20:54,431.145122,421.695977
902,2026-03-27,09:20:54,418.841346,432.57242
903,2026-03-27,09:20:54,409.52588,436.460508
904,2026-03-27,09:20:54,396.145309,440.16788
905,2026-03-27,09:20:54,378.79717,444.821999
906,2026-03-27,09:20:54,360.719142,444.68832
907,2026-03-27,09:20:54,338.630141,444.45344
908,2026-03-27,09:20:54,317.805878,442.140821
909,2026-03-27,09:20:54,295.637429,440.193197
910,2026-03-27,09:20:54,275.069698,436.221997
911,2026-03-27,09:20:54,249.808124,431.492028
912,2026-03-27,09:20:54,222.635036,424.832422
913,2026-03-27,09:20:54,195.595643,421.424954
914,2026-03-27,09:20:54,166.933813,415.090602
915,2026-03-27,09:20:54,139.09586,411.249518
916,2026-03-27,09:20:54,117.234526,404.022617
917,2026-03-27,09:20:54,95.709256,398.461525
918,2026-03-27,09:20:54,81.768594,389.937407
919,2026-03-27,09:20:54,72.73137,383.064642
920,2026-03-27,09:20:54,61.157516,380.408781
921,2026-03-27,09:20:54,46.01719,377.098848
922,2026-03-27,09:20:54,27.021323,371.58476
923,2026-03-27,09:20:54,8.072431,368.321796
924,2026-03-27,09:20:54,2.843779,363.512313
925,2026-03-27,09:20:54,1.387562,364.242235
926,2026-03-27,09:20:54,1.589915,360.896193
927,2026-03-27,09:20:54,1.589915,357.738027
928,2026-03-27,09:20:54,1.792267,358.384837
929,2026-03-27,09:20:54,1.99462,353.53921
930,2026-03-27,09:20:54,3.053359,356.285446
931,2026-03-27,09:20:54,3.053359,360.993762
932,2026-03-27,09:20:54,3.053359,361.904332
933,2026-03-27,09:20:54,3.053359,366.15375
934,2026-03-27,09:20:54,3.053359,365.481657
935,2026-03-27,09:20:54,2.851006,370.468191
936,2026-03-27,09:20:54,2.851006,373.796178
937,2026-03-27,09:20:54,2.648653,375.198193
938,2026-03-27,09:20:54,1.589915,380.332898
939,2026-03-27,09:20:54,1.387562,384.661796
940,2026-03-27,09:20:54,1.387562,389.529109
941,2026-03-27,09:20:54,1.185209,395.274479
942,2026-03-27,09:20:54,1.185209,397.742463
943,2026-03-27,09:20:54,0.982856,404.98019
944,2026-03-27,09:20:54,0.982856,409.193464
945,2026-03-27,09:20:54,0,413.406738
946,2026-03-27,09:20:54,0,416.059001
947,2026-03-27,09:20:54,0,417.39959
948,2026-03-27,09:20:54,0,419.227993
949,2026-03-27,09:20:54,0,422.657147
950,2026-03-27,09:20:54,0,425.591259
951,2026-03-27,09:20:54,0,429.500999
952,2026-03-27,09:20:54,0,434.187629
953,2026-03-27,09:20:54,0,440.276275
954,2026-03-27,09:20:54,0,449.794109
955,2026-03-27,09:20:54,0,457.263085
956,2026-03-27,09:20:54,0,459.091487
957,2026-03-27,09:20:54,0,463.731149
958,2026-03-27,09:20:54,0,463.879285
959,2026-03-27,09:20:55,0,466.611063
960,2026-03-27,09:20:55,0,466.84954
961,2026-03-27,09:20:55,0,468.020307
962,2026-03-27,09:20:55,0,467.098877
963,2026-03-27,09:20:55,0,466.607432
964,2026-03-27,09:20:55,0,462.437529
965,2026-03-27,09:20:55,0,458.021921
966,2026-03-27,09:20:55,0,455.8141
967,2026-03-27,09:20:55,0,445.588064
968,2026-03-27,09:20:55,0,437.533705
969,2026-03-27,09:20:55,0,431.564281
970,2026-03-27,09:20:55,0,425.902022
971,2026-03-27,09:20:55,0,420.705892
972,2026-03-27,09:20:55,0,409.623449
973,2026-03-27,09:20:55,0,399.769602
974,2026-03-27,09:20:55,0,386.75759
975,2026-03-27,09:20:55,0,374.84769
976,2026-03-27,09:20:55,0,350.344936
977,2026-03-27,09:20:55,0,331.493614
978,2026-03-27,09:20:55,0,309.339589
979,2026-03-27,09:20:55,0,284.247837
980,2026-03-27,09:20:55,0,256.081067
981,2026-03-27,09:20:55,0,227.379479
982,2026-03-27,09:20:55,0,197.221695
983,2026-03-27,09:20:55,0,170.005252
984,2026-03-27,09:20:55,0,148.234259
985,2026-03-27,09:20:55,0,124.725196
986,2026-03-27,09:20:55,0,102.155635
987,2026-03-27,09:20:55,0,84.120945
988,2026-03-27,09:20:55,0,68.406082
989,2026-03-27,09:20:55,0,54.060714
990,2026-03-27,09:20:55,2.323444,38.584341
991,2026-03-27,09:20:55,23.671663,28.817203
992,2026-03-27,09:20:55,43.747951,22.659898
993,2026-03-27,09:20:55,58.7076,14.775367
994,2026-03-27,09:20:55,70.433221,5.138315
995,2026-03-27,09:20:55,84.94842,3.812182
996,2026-03-27,09:20:55,105.743785,3.891677
997,2026-03-27,09:20:55,126.766792,4.693862
998,2026-03-27,09:20:55,148.042734,2.594452
999,2026-03-27,09:20:55,168.176849,2.594452
1000,2026-03-27,09:20:55,189.774389,2.395712
1001,2026-03-27,09:20:55,225.092177,2.395712
1002,2026-03-27,09:20:55,261.428948,1.329747
1003,2026-03-27,09:20:55,292.244384,1.329747
1004,2026-03-27,09:20:55,315.626971,1.329747
1005,2026-03-27,09:20:55,324.187233,1.329747
1006,2026-03-27,09:20:55,329.950658,1.131008
1007,2026-03-27,09:20:55,337.622001,1.131008
1008,2026-03-27,09:20:55,347.241002,1.131008
1009,2026-03-27,09:20:55,355.822915,1.131008
1010,2026-03-27,09:20:55,364.766192,0.932268
1011,2026-03-27,09:20:55,377.275933,0.932268
1012,2026-03-27,09:20:55,389.048523,0.932268
1013,2026-03-27,09:20:55,396.759607,0.932268
1014,2026-03-27,09:20:55,407.477088,0.932268
1015,2026-03-27,09:20:55,409.8511,0.932268
1016,2026-03-27,09:20:55,411.41934,0.932268
1017,2026-03-27,09:20:55,411.126665,0.932268
1018,2026-03-27,09:20:55,414.346223,0
1019,2026-03-27,09:20:55,412.239603,0
1020,2026-03-27,09:20:55,412.449165,0
1021,2026-03-27,09:20:55,409.244031,0
1022,2026-03-27,09:20:55,405.496918,0
1023,2026-03-27,09:20:55,403.451691,0
1024,2026-03-27,09:20:55,398.194134,0
1025,2026-03-27,09:20:55,393.001635,0
1026,2026-03-27,09:20:55,389.576078,0
1027,2026-03-27,09:20:55,387.342973,0
1028,2026-03-27,09:20:55,385.742222,0
1029,2026-03-27,09:20:55,385.070129,0
1030,2026-03-27,09:20:55,383.252552,0
1031,2026-03-27,09:20:55,379.913739,0
1032,2026-03-27,09:20:55,379.794483,0
1033,2026-03-27,09:20:55,378.457526,0
1034,2026-03-27,09:20:55,375.924484,0
1035,2026-03-27,09:20:55,375.704062,0
1036,2026-03-27,09:20:55,376.271391,0
1037,2026-03-27,09:20:55,373.608268,0
1038,2026-03-27,09:20:55,371.830466,0
1039,2026-03-27,09:20:55,373.810635,0
1040,2026-03-27,09:20:55,372.925349,0
1041,2026-03-27,09:20:55,375.241565,0
1042,2026-03-27,09:20:55,379.487351,0
1043,2026-03-27,09:20:55,380.018537,0
1044,2026-03-27,09:20:55,382.880362,0
1045,2026-03-27,09:20:55,387.686249,0
1046,2026-03-27,09:20:55,390.851609,0
1047,2026-03-27,09:20:55,393.532786,0
1048,2026-03-27,09:20:55,396.943886,0
1049,2026-03-27,09:20:55,402.183388,0
1050,2026-03-27,09:20:55,404.141872,0
1051,2026-03-27,09:20:55,408.174465,0
1052,2026-03-27,09:20:55,409.648766,0
1053,2026-03-27,09:20:55,411.433797,0
1054,2026-03-27,09:20:55,412.908065,0
1055,2026-03-27,09:20:55,412.687642,0
1056,2026-03-27,09:20:55,414.718413,0
1057,2026-03-27,09:20:55,411.665045,0
1058,2026-03-27,09:20:55,412.727417,0
1059,2026-03-27,09:20:55,412.160088,0
1060,2026-03-27,09:20:55,414.479936,0
1061,2026-03-27,09:20:55,413.934293,0
1062,2026-03-27,09:20:55,414.837668,0
1063,2026-03-27,09:20:55,416.98766,0
1064,2026-03-27,09:20:55,418.40773,0
1065,2026-03-27,09:20:55,420.044625,0
1066,2026-03-27,09:20:55,421.63455,0
1067,2026-03-27,09:20:55,424.221756,0
1068,2026-03-27,09:20:55,425.699655,0
1069,2026-03-27,09:20:55,428.026731,2.19336
1070,2026-03-27,09:20:55,428.243522,6.316297
1071,2026-03-27,09:20:55,430.754878,13.160158
1072,2026-03-27,09:20:55,431.087293,28.202918
1073,2026-03-27,09:20:55,429.511858,50.960382
1074,2026-03-27,09:20:55,429.54437,81.3133
1075,2026-03-27,09:20:55,430.884959,117.624779
1076,2026-03-27,09:20:55,429.782847,150.662485
1077,2026-03-27,09:20:55,432.048497,182.941363
1078,2026-03-27,09:20:55,433.472164,219.953858
1079,2026-03-27,09:20:55,437.501159,262.718953
1080,2026-03-27,09:20:55,441.642181,295.456747
1081,2026-03-27,09:20:55,444.218561,311.94848
1082,2026-03-27,09:20:55,446.888878,319.200664
1083,2026-03-27,09:20:55,450.354176,322.752672
1084,2026-03-27,09:20:55,449.002761,334.380757
1085,2026-03-27,09:20:55,446.274614,345.900413
1086,2026-03-27,09:20:55,445.663948,357.369469
1087,2026-03-27,09:20:55,439.936631,368.227858
1088,2026-03-27,09:20:55,437.952864,379.364498
1089,2026-03-27,09:20:55,429.587742,388.134322
1090,2026-03-27,09:20:55,422.129593,392.6981
1091,2026-03-27,09:20:55,414.31008,389.969953
1092,2026-03-27,09:20:55,399.849083,388.784729
1093,2026-03-27,09:20:55,391.26717,386.952729
1094,2026-03-27,09:20:55,382.302208,383.057413
1095,2026-03-27,09:20:55,374.088853,380.531634
1096,2026-03-27,09:20:55,362.822165,379.216328
1097,2026-03-27,09:20:55,348.76587,375.660724
1098,2026-03-27,09:20:55,330.799835,371.176427
1099,2026-03-27,09:20:55,309.148081,366.981207
1100,2026-03-27,09:20:55,285.331878,364.047096
1101,2026-03-27,09:20:55,256.61585,356.870795
1102,2026-03-27,09:20:55,229.262096,353.568125
1103,2026-03-27,09:20:55,200.683378,350.391905
1104,2026-03-27,09:20:55,166.568852,347.761328
1105,2026-03-27,09:20:55,138.835689,348.863406
1106,2026-03-27,09:20:55,116.136046,350.070316
1107,2026-03-27,09:20:55,93.056985,351.779463
1108,2026-03-27,09:20:55,72.977084,352.834606
1109,2026-03-27,09:20:55,49.601726,355.902396
1110,2026-03-27,09:20:56,39.419044,355.598895
1111,2026-03-27,09:20:56,26.229979,355.97828
1112,2026-03-27,09:20:56,15.028307,360.993762
1113,2026-03-27,09:20:56,7.060667,361.492402
1114,2026-03-27,09:20:56,3.32798,363.331631
1115,2026-03-27,09:20:56,3.158149,368.079722
1116,2026-03-27,09:20:56,3.158149,372.274908
1117,2026-03-27,09:20:56,3.360502,377.832402
1118,2026-03-27,09:20:56,3.360502,383.49466
1119,2026-03-27,09:20:56,3.360502,389.590535
1120,2026-03-27,09:20:56,3.168989,391.357511
1121,2026-03-27,09:20:56,2.966636,395.953801
1122,2026-03-27,09:20:56,2.782351,396.24651
1123,2026-03-27,09:20:56,2.579998,399.563637
1124,2026-03-27,09:20:56,2.392099,409.168181
1125,2026-03-27,09:20:56,1.185209,416.405874
1126,2026-03-27,09:20:56,1.185209,424.695112
1127,2026-03-27,09:20:56,0.982856,429.136037
1128,2026-03-27,09:20:56,0.982856,432.930153
1129,2026-03-27,09:20:56,0,435.560764
1130,2026-03-27,09:20:56,0,432.933784
1131,2026-03-27,09:20:56,0,434.144291
1132,2026-03-27,09:20:56,0,434.830842
1133,2026-03-27,09:20:56,0,433.063866
1134,2026-03-27,09:20:56,0,429.887646
1135,2026-03-27,09:20:56,0,425.327465
1136,2026-03-27,09:20:56,0,422.581264
1137,2026-03-27,09:20:56,0,420.510753
1138,2026-03-27,09:20:56,0,421.873027
1139,2026-03-27,09:20:56,0,423.827914
1140,2026-03-27,09:20:56,0,426.953534
1141,2026-03-27,09:20:56,0,431.195722
1142,2026-03-27,09:20:56,0,431.000583
1143,2026-03-27,09:20:56,0,431.52454
1144,2026-03-27,09:20:56,0,431.177634
1145,2026-03-27,09:20:56,0,429.016816
1146,2026-03-27,09:20:56,0,422.69329
1147,2026-03-27,09:20:56,0,420.080768
1148,2026-03-27,09:20:56,0,411.809584
1149,2026-03-27,09:20:56,0,404.228582
1150,2026-03-27,09:20:56,0,397.532867
1151,2026-03-27,09:20:56,0,392.925751
1152,2026-03-27,09:20:56,0,385.019528
1153,2026-03-27,09:20:56,0,376.473725
1154,2026-03-27,09:20:56,0,369.496194
1155,2026-03-27,09:20:56,0,360.191554
1156,2026-03-27,09:20:56,0,351.927633
1157,2026-03-27,09:20:56,0,344.014182
1158,2026-03-27,09:20:56,0,335.450323
1159,2026-03-27,09:20:56,0,331.197308
1160,2026-03-27,09:20:56,0,326.676868
1161,2026-03-27,09:20:56,0,322.85747
1162,2026-03-27,09:20:56,0,319.858334
1163,2026-03-27,09:20:56,0,314.105735
1164,2026-03-27,09:20:56,0,307.890605
1165,2026-03-27,09:20:56,0,304.266311
1166,2026-03-27,09:20:56,0,299.160522
1167,2026-03-27,09:20:56,3.859157,295.969844
1168,2026-03-27,09:20:56,6.251256,291.438578
1169,2026-03-27,09:20:56,13.586544,289.216334
1170,2026-03-27,09:20:56,26.949054,285.823289
1171,2026-03-27,09:20:56,40.087531,284.05633
1172,2026-03-27,09:20:56,54.306428,283.044559
